id,output_entity_id,input_entity_id,relation_type,connectivity,frequency
85947,step_5094,iodata_5894,transfer,1,1
85948,iodata_232,step_10688,transfer,1,1
85949,"iodata_[1773, 1774]",step_10688,transfer,1,1
85950,step_10688,iodata_29785,transfer,1,1
85981,step_10690,step_80,invoke,1,1
85982,step_10690,"iodata_[983, 984]",transfer,1,2
85984,step_1112,step_80,invoke,1,1
85987,step_80,step_316,invoke,1,1
85988,step_80,iodata_63,transfer,1,2
85989,iodata_63,step_316,transfer,1,2
85990,step_316,step_368,invoke,1,1
85991,step_316,step_10696,invoke,1,1
85992,step_1112,step_6,invoke,1,1
85995,step_316,step_6,invoke,1,4
85996,iodata_54,step_10690,transfer,1,2
85998,iodata_29703,step_10690,transfer,1,1
86000,iodata_29793,step_80,transfer,1,1
86004,iodata_29703,step_1112,transfer,1,1
86009,step_316,iodata_29802,transfer,1,1
86010,step_316,iodata_909,transfer,1,1
86011,,step_368,transfer,1,1
86012,step_368,iodata_29805,transfer,1,1
86013,step_368,iodata_29806,transfer,1,1
86014,iodata_29807,step_10696,transfer,1,1
86015,"iodata_[66, 67]",step_10696,transfer,1,1
86016,iodata_1799,step_10696,transfer,1,1
86017,step_10696,iodata_29810,transfer,1,1
86020,iodata_29703,step_6,transfer,1,1
86021,"iodata_[66, 67]",step_6,transfer,1,1
86023,step_6,iodata_31,transfer,1,1
86024,step_6,iodata_29817,transfer,1,1
86053,step_458,step_980,invoke,1,1
86055,iodata_31,step_980,transfer,1,2
86058,iodata_31,step_882,transfer,1,1
86059,step_980,step_882,invoke,1,1
86061,iodata_1138,step_882,transfer,1,1
86062,step_882,step_10701,invoke,1,1
86064,iodata_2522,step_10701,transfer,1,1
86065,step_10701,step_10702,invoke,1,1
86066,step_10701,iodata_2529,transfer,1,2
86067,iodata_2529,step_10702,transfer,1,1
86070,iodata_478,step_980,transfer,1,1
86071,iodata_11402,step_980,transfer,1,1
86073,iodata_14803,step_882,transfer,1,1
86075,iodata_29825,step_10701,transfer,1,1
86077,iodata_29827,step_10702,transfer,1,1
86078,iodata_8428,step_10702,transfer,1,1
86079,iodata_1469,step_10702,transfer,1,1
86080,step_10702,iodata_29830,transfer,1,1
86099,step_3,step_348,invoke,1,4
86102,step_3,step_2482,invoke,1,1
86104,iodata_31,step_2482,transfer,1,2
86105,step_2482,step_10706,invoke,1,1
86106,step_2482,iodata_29838,transfer,1,2
86107,iodata_29838,step_10706,transfer,1,1
86109,iodata_12490,step_3,transfer,1,13
86110,iodata_6922,step_3,transfer,1,13
86113,step_348,iodata_251,transfer,1,8
86116,iodata_14257,step_10706,transfer,1,1
86117,step_10706,iodata_29840,transfer,1,1
86130,step_1303,step_29,invoke,1,1
86131,step_1303,"iodata_[110, 111]",transfer,1,1
86135,iodata_402,step_1303,transfer,1,1
86136,step_29,iodata_1054,transfer,1,3
86137,iodata_29847,step_10710,transfer,1,1
86138,step_10710,iodata_29847,transfer,1,1
86151,step_120,iodata_1091,transfer,1,1
86152,iodata_1091,step_102,transfer,1,2
86153,step_120,step_199,invoke,1,2
86154,step_22,step_199,invoke,1,5
86156,iodata_77,step_199,transfer,1,2
86160,step_199,step_566,invoke,1,2
86161,step_199,"iodata_[2340, 2341]",transfer,1,1
86166,step_566,step_22,invoke,1,5
86178,iodata_1586,step_120,transfer,1,4
86180,step_120,"iodata_[2049, 2050]",transfer,1,1
86185,"iodata_[312, 313]",step_199,transfer,1,1
86219,step_120,step_10720,invoke,1,1
86221,iodata_121,step_10720,transfer,1,1
86222,step_10720,step_741,invoke,1,1
86223,step_10720,iodata_133,transfer,1,1
86224,iodata_133,step_741,transfer,1,1
86225,step_741,step_5201,invoke,1,1
86226,step_741,"iodata_[1636, 1638]",transfer,1,1
86228,step_5201,step_389,invoke,1,1
86230,"iodata_[6597, 6599]",step_389,transfer,1,1
86231,step_5201,step_10724,invoke,1,1
86233,"iodata_[6597, 6599]",step_10724,transfer,1,1
86234,step_389,step_10724,invoke,1,1
86236,iodata_2148,step_10724,transfer,1,1
86237,step_10720,step_1376,invoke,1,1
86238,step_10720,iodata_5285,transfer,1,1
86239,iodata_5285,step_1376,transfer,1,1
86240,step_1376,step_103,invoke,1,1
86241,step_1376,iodata_5285,transfer,1,2
86242,iodata_5285,step_103,transfer,1,1
86243,step_103,step_5201,invoke,1,1
86245,"iodata_[693, 695]",step_5201,transfer,1,1
86246,step_5201,step_1376,invoke,1,1
86247,step_5201,iodata_15042,transfer,1,1
86248,iodata_15042,step_1376,transfer,1,1
86249,step_10724,step_1127,invoke,1,1
86253,iodata_77,step_10720,transfer,1,1
86254,iodata_2106,step_10720,transfer,1,1
86255,iodata_2106,step_741,transfer,1,1
86256,iodata_77,step_5201,transfer,1,1
86262,iodata_263,step_10724,transfer,1,1
86263,step_10724,iodata_1121,transfer,1,1
86264,step_10724,iodata_161,transfer,1,1
86265,iodata_263,step_1376,transfer,1,2
86267,iodata_2106,step_103,transfer,1,1
86268,iodata_263,step_5201,transfer,1,1
86269,iodata_14357,step_1376,transfer,1,1
86270,step_1376,iodata_2148,transfer,1,1
86271,step_1376,iodata_1093,transfer,1,1
86272,step_1376,iodata_2149,transfer,1,1
86273,iodata_29893,step_1127,transfer,1,1
86274,iodata_14357,step_1127,transfer,1,1
86276,step_1127,iodata_161,transfer,1,1
86312,step_10730,step_121,invoke,1,1
86313,step_10730,step_10732,invoke,1,1
86314,step_10732,step_10733,invoke,1,1
86315,step_10732,iodata_5563,transfer,1,1
86316,iodata_5563,step_10733,transfer,1,1
86317,step_121,step_10733,invoke,1,1
86319,iodata_6321,step_10733,transfer,1,1
86320,step_10733,step_316,invoke,1,2
86321,step_10733,iodata_12146,transfer,1,1
86322,iodata_12146,step_316,transfer,1,1
86324,step_10733,"iodata_[29924, 29925]",transfer,1,1
86325,"iodata_[29924, 29925]",step_316,transfer,1,1
86327,step_316,"iodata_[17832, 17833]",transfer,1,3
86328,"iodata_[17832, 17833]",step_6,transfer,1,2
86329,iodata_252,step_10730,transfer,1,1
86330,iodata_533,step_10730,transfer,1,1
86331,iodata_2,step_10730,transfer,1,1
86332,step_10730,iodata_2042,transfer,1,1
86333,step_10730,iodata_2,transfer,1,1
86334,iodata_252,step_121,transfer,1,2
86335,iodata_252,step_10732,transfer,1,1
86336,iodata_2,step_10733,transfer,1,2
86338,iodata_533,step_316,transfer,1,2
86363,step_2597,iodata_658,transfer,1,2
86370,iodata_255,step_761,transfer,1,2
86373,iodata_255,step_316,transfer,1,2
86376,iodata_245,step_316,transfer,1,2
86379,iodata_255,step_813,transfer,1,1
86382,iodata_245,step_813,transfer,1,1
86383,step_2597,step_458,invoke,1,1
86384,step_2597,iodata_31,transfer,1,1
86386,step_31,step_458,invoke,1,2
86388,iodata_255,step_458,transfer,1,1
86391,iodata_245,step_458,transfer,1,1
86392,step_31,step_10181,invoke,1,1
86394,iodata_255,step_10181,transfer,1,1
86395,step_316,step_10181,invoke,1,1
86396,step_316,iodata_29942,transfer,1,3
86397,iodata_29942,step_10181,transfer,1,1
86400,iodata_255,step_22,transfer,1,1
86401,step_316,step_22,invoke,1,1
86403,iodata_29942,step_22,transfer,1,1
86404,step_10181,step_22,invoke,1,1
86405,step_10181,iodata_20254,transfer,1,1
86406,iodata_20254,step_22,transfer,1,1
86408,"iodata_[17453, 17454]",step_412,transfer,1,2
86413,step_761,iodata_28408,transfer,1,1
86417,step_813,iodata_326,transfer,1,1
86418,iodata_15911,step_10744,transfer,1,1
86419,step_10744,iodata_29946,transfer,1,1
86421,iodata_31,step_10181,transfer,1,1
86454,step_201,step_10749,invoke,1,1
86456,"iodata_[5526, 5527]",step_10749,transfer,1,1
86457,step_10749,step_732,invoke,1,1
86458,step_10749,"iodata_[5528, 5529]",transfer,1,3
86459,"iodata_[5528, 5529]",step_732,transfer,1,4
86462,step_10749,step_7938,invoke,1,1
86464,"iodata_[5528, 5529]",step_7938,transfer,1,1
86465,step_732,step_434,invoke,1,1
86467,iodata_309,step_434,transfer,1,1
86468,iodata_306,step_201,transfer,1,2
86469,iodata_175,step_201,transfer,1,3
86470,iodata_2,step_201,transfer,1,3
86471,iodata_888,step_732,transfer,1,1
86473,step_7938,iodata_29965,transfer,1,1
86474,iodata_1033,step_434,transfer,1,1
86475,step_434,iodata_5293,transfer,1,1
86493,step_1732,step_10755,invoke,1,1
86494,step_1732,iodata_12069,transfer,1,2
86495,iodata_12069,step_10755,transfer,1,1
86503,step_78,iodata_263,transfer,1,2
86505,"iodata_[110, 111]",step_1538,transfer,1,2
86506,iodata_4,step_1538,transfer,1,1
86507,iodata_11,step_1538,transfer,1,1
86508,step_1538,iodata_4971,transfer,1,1
86510,iodata_4,step_1732,transfer,1,1
86511,iodata_11,step_1732,transfer,1,4
86513,iodata_15911,step_10755,transfer,1,1
86514,step_10755,iodata_15911,transfer,1,1
86516,iodata_1849,step_78,transfer,1,1
86546,iodata_31,step_761,transfer,1,2
86547,step_31,step_10762,invoke,1,1
86549,iodata_31,step_10762,transfer,1,2
86550,step_10762,step_317,invoke,1,1
86551,step_10762,"iodata_[29995, 29996]",transfer,1,1
86552,"iodata_[29995, 29996]",step_317,transfer,1,1
86557,step_761,iodata_31,transfer,1,1
86559,iodata_29994,step_10762,transfer,1,1
86560,step_317,"iodata_[29995, 29996]",transfer,1,1
86576,step_238,step_22,invoke,1,1
86577,step_238,iodata_2822,transfer,1,2
86578,iodata_2822,step_22,transfer,1,1
86585,step_22,step_3889,invoke,1,1
86587,iodata_251,step_3889,transfer,1,1
86588,step_31,step_3889,invoke,1,2
86590,iodata_245,step_3889,transfer,1,2
86595,iodata_5611,step_4778,transfer,1,1
86596,step_4778,iodata_217,transfer,1,2
86600,iodata_30004,step_31,transfer,1,7
86606,iodata_17,step_3889,transfer,1,1
86607,iodata_4,step_3889,transfer,1,1
86608,step_3889,iodata_245,transfer,1,2
86630,step_180,step_728,invoke,1,1
86631,step_180,"iodata_[30018, 30019]",transfer,1,1
86632,"iodata_[30018, 30019]",step_728,transfer,1,1
86633,step_728,step_316,invoke,1,1
86634,step_728,iodata_782,transfer,1,3
86635,iodata_782,step_316,transfer,1,1
86636,step_316,step_47,invoke,1,3
86638,iodata_434,step_47,transfer,1,1
86641,iodata_30015,step_3,transfer,1,1
86643,iodata_30023,step_47,transfer,1,1
86644,iodata_337,step_47,transfer,1,2
86645,step_47,iodata_30025,transfer,1,1
86661,step_704,step_765,invoke,1,1
86662,step_704,"iodata_[17504, 17505]",transfer,1,3
86663,"iodata_[17504, 17505]",step_765,transfer,1,1
86666,"iodata_[17504, 17505]",step_54,transfer,1,1
86667,step_765,step_54,invoke,1,1
86668,step_765,iodata_916,transfer,1,4
86669,iodata_916,step_54,transfer,1,2
86670,step_54,step_1033,invoke,1,1
86672,"iodata_[182, 183]",step_1033,transfer,1,2
86676,iodata_3086,step_765,transfer,1,1
86677,iodata_22978,step_765,transfer,1,1
86681,iodata_283,step_54,transfer,1,1
86683,step_1033,iodata_30038,transfer,1,2
86699,step_10779,step_102,invoke,1,1
86700,step_10779,iodata_31,transfer,1,2
86702,step_31,step_102,invoke,1,4
86703,step_31,iodata_5932,transfer,1,2
86704,iodata_5932,step_102,transfer,1,1
86705,step_102,step_10782,invoke,1,1
86706,step_102,iodata_13010,transfer,1,1
86707,iodata_13010,step_10782,transfer,1,1
86708,iodata_2,step_10779,transfer,1,1
86709,iodata_3685,step_10779,transfer,1,1
86710,iodata_618,step_10779,transfer,1,1
86711,iodata_5454,step_10779,transfer,1,1
86712,iodata_27691,step_10779,transfer,1,1
86715,iodata_30046,step_31,transfer,1,1
86717,iodata_28183,step_31,transfer,1,1
86719,iodata_365,step_102,transfer,1,2
86722,iodata_961,step_102,transfer,1,1
86723,step_10782,iodata_20615,transfer,1,1
86724,iodata_5217,step_225,transfer,1,1
86725,step_225,iodata_5217,transfer,1,1
86750,step_467,step_10785,invoke,1,1
86752,iodata_31,step_10785,transfer,1,1
86753,step_10785,step_2063,invoke,1,1
86754,step_10785,iodata_2693,transfer,1,1
86755,iodata_2693,step_2063,transfer,1,1
86756,step_2063,step_706,invoke,1,1
86757,step_2063,iodata_33,transfer,1,2
86758,iodata_33,step_706,transfer,1,1
86759,step_706,step_596,invoke,1,1
86760,step_706,iodata_4,transfer,1,2
86761,iodata_4,step_596,transfer,1,1
86762,step_102,step_596,invoke,1,2
86765,step_596,step_446,invoke,1,1
86767,iodata_6513,step_446,transfer,1,3
86768,iodata_7085,step_467,transfer,1,2
86772,iodata_29,step_467,transfer,1,1
86773,iodata_5576,step_467,transfer,1,1
86774,iodata_27691,step_467,transfer,1,1
86775,iodata_30046,step_10785,transfer,1,1
86776,iodata_5925,step_10785,transfer,1,1
86777,iodata_30046,step_2063,transfer,1,1
86779,iodata_28183,step_2063,transfer,1,1
86781,iodata_5925,step_706,transfer,1,1
86783,iodata_14627,step_102,transfer,1,1
86785,iodata_70,step_596,transfer,1,1
86788,iodata_1634,step_596,transfer,1,1
86789,iodata_30084,step_596,transfer,1,1
86790,iodata_4558,step_596,transfer,1,1
86791,step_446,iodata_4205,transfer,1,1
86824,step_1506,step_3905,invoke,1,1
86825,step_1506,"iodata_[182, 183]",transfer,1,4
86826,"iodata_[182, 183]",step_3905,transfer,1,1
86827,step_1506,step_10793,invoke,1,1
86829,"iodata_[182, 183]",step_10793,transfer,1,1
86830,step_3905,step_10793,invoke,1,1
86831,step_3905,iodata_30092,transfer,1,2
86832,iodata_30092,step_10793,transfer,1,1
86833,iodata_30089,step_1506,transfer,1,1
86835,iodata_402,step_3905,transfer,1,1
86837,iodata_402,step_10793,transfer,1,1
86838,step_10793,iodata_2784,transfer,1,1
86849,step_10794,iodata_30097,transfer,1,3
86850,iodata_30097,step_10794,transfer,1,1
86851,step_17,step_10794,invoke,1,1
86852,step_17,iodata_30100,transfer,1,2
86853,iodata_30100,step_10794,transfer,1,1
86854,iodata_30095,step_10794,transfer,1,2
86855,iodata_11,step_10794,transfer,1,2
86857,iodata_917,step_17,transfer,1,1
86860,iodata_917,step_10794,transfer,1,1
86873,step_894,step_10798,invoke,1,1
86874,step_894,iodata_245,transfer,1,7
86875,iodata_245,step_10798,transfer,1,1
86876,step_10798,step_10800,invoke,1,1
86877,step_10798,"iodata_[182, 183]",transfer,1,2
86878,"iodata_[182, 183]",step_10800,transfer,1,1
86879,step_10799,step_10800,invoke,1,1
86880,step_10799,iodata_22105,transfer,1,2
86881,iodata_22105,step_10800,transfer,1,1
86882,step_10800,step_10801,invoke,1,1
86883,step_10800,"iodata_[1636, 1638]",transfer,1,1
86884,"iodata_[1636, 1638]",step_10801,transfer,1,1
86887,iodata_31,step_10798,transfer,1,1
86888,iodata_30108,step_10798,transfer,1,1
86890,"iodata_[13, 14]",step_10799,transfer,1,1
86892,"iodata_[312, 313]",step_10800,transfer,1,1
86893,iodata_31,step_10801,transfer,1,1
86894,step_10801,iodata_30116,transfer,1,1
86909,step_164,step_5920,invoke,1,2
86910,step_164,iodata_31,transfer,1,2
86912,step_5920,step_6,invoke,1,1
86913,step_5920,iodata_33,transfer,1,2
86914,iodata_33,step_6,transfer,1,1
86915,iodata_54,step_164,transfer,1,4
86917,iodata_2325,step_164,transfer,1,1
86918,iodata_109,step_164,transfer,1,2
86920,iodata_70,step_5920,transfer,1,4
86921,iodata_298,step_5920,transfer,1,1
86924,step_6,iodata_2853,transfer,1,1
86938,step_356,step_3,invoke,1,2
86941,step_356,step_54,invoke,1,1
86944,step_3,step_10808,invoke,1,1
86946,iodata_71,step_10808,transfer,1,1
86947,step_10808,step_6,invoke,1,1
86948,step_10808,iodata_7329,transfer,1,2
86949,iodata_7329,step_6,transfer,1,1
86950,iodata_54,step_356,transfer,1,4
86952,iodata_17,step_356,transfer,1,1
86953,iodata_109,step_356,transfer,1,2
86958,iodata_365,step_10808,transfer,1,1
86959,"iodata_[13, 14]",step_10808,transfer,1,1
86960,iodata_5392,step_10808,transfer,1,1
86984,step_10810,step_3,invoke,1,1
86985,step_10810,iodata_30145,transfer,1,2
86986,iodata_30145,step_3,transfer,1,1
86987,step_467,step_3,invoke,1,5
86993,iodata_3499,step_10810,transfer,1,1
86999,iodata_83,step_467,transfer,1,2
87002,step_6,iodata_365,transfer,1,1
87021,step_164,iodata_70,transfer,1,4
87025,step_164,step_72,invoke,1,1
87028,step_5920,step_72,invoke,1,1
87029,step_5920,"iodata_[66, 67]",transfer,1,2
87030,"iodata_[66, 67]",step_72,transfer,1,1
87031,step_72,step_10818,invoke,1,2
87032,step_72,"iodata_[30170, 30171]",transfer,1,2
87033,"iodata_[30170, 30171]",step_10818,transfer,1,1
87036,"iodata_[30170, 30171]",step_47,transfer,1,1
87037,step_10818,step_47,invoke,1,1
87038,step_10818,iodata_24470,transfer,1,2
87039,iodata_24470,step_47,transfer,1,2
87042,iodata_598,step_164,transfer,1,1
87045,"iodata_[492, 493]",step_5920,transfer,1,1
87050,iodata_1984,step_10818,transfer,1,1
87052,step_47,"iodata_[29526, 29527]",transfer,1,1
87075,step_48,step_1614,invoke,1,1
87077,iodata_31,step_1614,transfer,1,1
87078,step_1614,step_971,invoke,1,1
87079,step_1614,"iodata_[1955, 1958]",transfer,1,3
87080,"iodata_[1955, 1958]",step_971,transfer,1,1
87081,step_1614,step_22,invoke,1,1
87084,step_971,step_22,invoke,1,2
87085,step_971,"iodata_[30186, 30189]",transfer,1,1
87086,"iodata_[30186, 30189]",step_22,transfer,1,1
87087,step_22,step_5813,invoke,1,1
87088,step_22,"iodata_[30190, 30191]",transfer,1,1
87089,"iodata_[30190, 30191]",step_5813,transfer,1,1
87090,step_5813,step_6,invoke,1,1
87091,step_5813,iodata_2620,transfer,1,2
87092,iodata_2620,step_6,transfer,1,1
87097,iodata_1316,step_1614,transfer,1,1
87099,iodata_30184,step_971,transfer,1,1
87101,iodata_30184,step_22,transfer,1,1
87103,iodata_30184,step_5813,transfer,1,1
87104,iodata_3,step_5813,transfer,1,1
87105,iodata_6079,step_5813,transfer,1,1
87134,step_3,step_54,invoke,1,2
87136,"iodata_[13, 14]",step_54,transfer,1,1
87137,step_3,step_550,invoke,1,1
87139,"iodata_[13, 14]",step_550,transfer,1,1
87140,step_54,step_6,invoke,1,5
87141,step_54,iodata_7965,transfer,1,3
87142,iodata_7965,step_6,transfer,1,1
87149,step_550,iodata_30209,transfer,1,1
87169,step_4169,step_10834,invoke,1,1
87170,step_4169,"iodata_[1128, 1129]",transfer,1,3
87171,"iodata_[1128, 1129]",step_10834,transfer,1,1
87173,step_10834,iodata_30223,transfer,1,3
87174,iodata_30223,step_10834,transfer,1,1
87175,step_4169,step_10836,invoke,1,1
87177,"iodata_[1128, 1129]",step_10836,transfer,1,1
87179,iodata_20378,step_1195,transfer,1,1
87180,step_1195,iodata_7018,transfer,1,1
87181,iodata_30215,step_4169,transfer,1,1
87182,iodata_20378,step_4169,transfer,1,1
87184,iodata_30215,step_10833,transfer,1,1
87185,iodata_20378,step_10833,transfer,1,1
87186,step_10833,iodata_30220,transfer,1,1
87187,iodata_30215,step_10834,transfer,1,2
87188,iodata_20378,step_10834,transfer,1,2
87193,iodata_4684,step_10836,transfer,1,1
87194,iodata_20378,step_10836,transfer,1,1
87195,step_10836,iodata_30229,transfer,1,1
87212,step_672,step_1696,invoke,1,1
87213,step_672,"iodata_[1955, 1958]",transfer,1,1
87214,"iodata_[1955, 1958]",step_1696,transfer,1,1
87215,step_2446,step_10840,invoke,1,1
87217,"iodata_[110, 111]",step_10840,transfer,1,1
87218,step_1696,step_251,invoke,1,1
87219,step_1696,"iodata_[30238, 30241]",transfer,1,1
87220,"iodata_[30238, 30241]",step_251,transfer,1,2
87221,step_10840,step_251,invoke,1,1
87222,step_10840,"iodata_[30238, 30241]",transfer,1,1
87225,iodata_2,step_672,transfer,1,5
87226,iodata_162,step_2446,transfer,1,1
87227,iodata_2,step_2446,transfer,1,3
87228,iodata_333,step_2446,transfer,1,2
87229,step_251,"iodata_[30238, 30241]",transfer,1,1
87253,step_611,step_643,invoke,1,1
87254,step_611,iodata_333,transfer,1,2
87255,iodata_333,step_643,transfer,1,2
87256,step_643,step_9964,invoke,1,1
87257,step_643,iodata_909,transfer,1,2
87258,iodata_909,step_9964,transfer,1,1
87264,step_9964,iodata_243,transfer,1,1
87265,step_316,iodata_4827,transfer,1,1
87284,step_167,step_474,invoke,1,1
87286,"iodata_[110, 111]",step_474,transfer,1,1
87290,step_474,step_102,invoke,1,4
87291,step_474,iodata_2404,transfer,1,3
87293,step_474,step_566,invoke,1,1
87295,iodata_2404,step_566,transfer,1,1
87307,iodata_30257,step_167,transfer,1,1
87309,iodata_30260,step_22,transfer,1,1
87311,iodata_615,step_474,transfer,1,3
87347,step_62,step_1013,invoke,1,3
87350,step_62,step_192,invoke,1,4
